0.467
0.448
0.446
8.110
0.483
0.447
0.438
0.438
0.426
0.472
0.505
0.485
0.592
0.461
0.462
0.470
0.463
0.452
0.457
0.505
0.485
0.472
0.469
0.470
0.456
0.446
0.455
0.451
0.472
0.432
0.484
0.490
0.477
0.505
0.486
0.483
0.469
0.453
0.501
0.441
0.445
0.462
0.507
0.455
0.482
0.510
0.453
0.437
0.467
0.428
0.444
